gene,score
LY6G5B,1.729925527926629e-06
CRYGN,1.7293168919934687e-06
KCNK17,1.7277852069315534e-06
FBXO33,1.7273514442720484e-06
IHO1,1.7264292951832551e-06
CTDSP2,1.726153154177628e-06
TSEN34,1.7260586442603913e-06
INHBC,1.725711937309137e-06
MESP1,1.7245270360264365e-06
ZSCAN29,1.7241000538425964e-06
ZC2HC1C,1.7240857094292215e-06
SIX4,1.7239799608621157e-06
INSL5,1.7234259694686199e-06
CNFN,1.7217717150480958e-06
SEMA3G,1.7216311951577873e-06
TSHZ3,1.7215245535381617e-06
NLRP14,1.7213283153945834e-06
TFDP3,1.721156237599154e-06
STXBP5L,1.721153533811451e-06
GPR6,1.7198244080066027e-06
SPRYD3,1.7197644943922938e-06
CELSR1,1.7192866520521648e-06
NGRN,1.7190155755066591e-06
DPY19L3,1.7189843400487126e-06
TMEM25,1.7186149008324915e-06
BORCS6,1.717579860426956e-06
RNF212,1.71576819065618e-06
GUCD1,1.7152016659476083e-06
JPH1,1.7148537938047767e-06
RHBDF1,1.7148263314272426e-06
MS4A4E,1.7146278493649318e-06
PRSS50,1.7127630254299263e-06
TTLL11,1.7126258645821464e-06
TMEM262,1.7108711844025345e-06
FGD3,1.7104024333326968e-06
RAB40B,1.7099589359873464e-06
THUMPD1,1.7090477899619437e-06
ABLIM2,1.7082445037526571e-06
PTPRM,1.7079221408364203e-06
TSPAN12,1.70763391327366e-06
TRIM69,1.7076045102754236e-06
SEMA3C,1.706966771044358e-06
RNF152,1.7069159981457114e-06
CCDC77,1.7068314752313264e-06
ANO7,1.7064773654942325e-06
TTBK1,1.7063733371716358e-06
MAK,1.7058438468823304e-06
SCX,1.7057728259573486e-06
SP140,1.7046041457856557e-06
SYNGR1,1.7041996440614335e-06
TMCO6,1.7037994430426361e-06
NAGPA,1.7031705481668578e-06
ODF4,1.701834506853502e-06
PON3,1.7016020128380968e-06
JPH4,1.7015900999993614e-06
SLC35E3,1.701118241828637e-06
L3MBTL4,1.7010484021441063e-06
OR2M7,1.700565556244359e-06
LRRC45,1.699991995322067e-06
PPP4R4,1.6997260478691902e-06
TAS2R10,1.6990758308539657e-06
ADGRB2,1.6988892959322696e-06
ERAS,1.6982783261532148e-06
ZNF17,1.6980570215693192e-06
SLX1B,1.6964351463436578e-06
KCNK4,1.6936372355334544e-06
DUSP7,1.6930166743895433e-06
RAB23,1.6923931789475746e-06
BCAS4,1.6922969332644243e-06
RAPGEF5,1.6916499236923651e-06
SCARA3,1.6913672018428458e-06
FN3K,1.687814858710812e-06
MOK,1.687327403407965e-06
FMR1NB,1.6868944038239164e-06
ECT2L,1.6858600298381336e-06
MATCAP1,1.6857690204942326e-06
TTC14,1.6855461778845983e-06
ANKRA2,1.6850795507677313e-06
ANKRD52,1.6847283008254053e-06
ARL2BP,1.6846123078083214e-06
FAM178B,1.683322785452806e-06
RTN4RL2,1.6828110712507525e-06
ZSCAN4,1.6818827695135413e-06
MFSD13A,1.6818039474017972e-06
RANBP17,1.6816134732988626e-06
ZNF473,1.680602488549932e-06
WASHC1,1.6805764160811352e-06
DYDC1,1.6798565847884816e-06
DUSP15,1.6790984559302194e-06
H2AL3,1.6772579771183825e-06
CTTNBP2NL,1.6769064544756208e-06
ZNF157,1.676535330408319e-06
CFAP251,1.6757857950206894e-06
NRBP1,1.6746604774189998e-06
WDR13,1.6736599684168008e-06
MS4A7,1.6731806069809837e-06
HRH2,1.6729877724675199e-06
TAS2R41,1.6726735361989865e-06
CSRNP3,1.672413516834974e-06
ASB1,1.6710544677859643e-06
DENND5A,1.6695860831686285e-06
STK36,1.6693385623312735e-06
PI15,1.6689895898371536e-06
CTDSP1,1.6685956860253502e-06
MAGEA2,1.6685427792999698e-06
IGBP1C,1.6671176363476574e-06
B4GALNT2,1.666980770084835e-06
EGFL6,1.6660355036176208e-06
CT45A1,1.666019646282225e-06
BPIFB2,1.6654458887718596e-06
SHLD2,1.6654000164792345e-06
SLC22A23,1.663562349883156e-06
RNASE6,1.6627334722847041e-06
SERP2,1.662684132571118e-06
ABCC12,1.6617965100315428e-06
PTPN4,1.6615804672308244e-06
KLHL6,1.6604476648882611e-06
SMIM13,1.6600039304352242e-06
KLRC4,1.6599190870856813e-06
PITHD1,1.6591157321566992e-06
LRRC4,1.6586383984104049e-06
WRAP73,1.6580691621511585e-06
CSHL1,1.6576642804242575e-06
NR6A1,1.6573399014194283e-06
SPATA25,1.6561016849097726e-06
ATF7-NPFF,1.6559740322752812e-06
FUT5,1.6548515342849046e-06
LRP4,1.65484242688232e-06
VPS26C,1.6544508606717361e-06
GPRIN2,1.6536464739019368e-06
FRMPD4,1.6534483002759131e-06
OR2A7,1.6527055416345265e-06
NSMF,1.6522574455975317e-06
RAMP3,1.6517065150139498e-06
CPLX3,1.651008953048765e-06
METTL2A,1.650688640778567e-06
KATNIP,1.6506742777424916e-06
ARL8A,1.6504072990953626e-06
ZDHHC13,1.6499756127710131e-06
GPR50,1.6498650433235723e-06
GSE1,1.6495298278118334e-06
RAB41,1.6489209908504504e-06
GJC1,1.648853253098634e-06
ARRDC5,1.648596521973774e-06
DZIP1,1.6485809106510835e-06
MAP4K3,1.6483008512521685e-06
LENG8,1.6479847228320432e-06
SLC25A53,1.6462950006530026e-06
BEST2,1.645467727663091e-06
ABCC11,1.6450120024500284e-06
PAQR7,1.6444758178505678e-06
LYPD6B,1.64391493759589e-06
RPH3AL,1.6426174085934726e-06
AP5B1,1.6422914911247776e-06
GPR137C,1.6413961200148758e-06
TDRD5,1.6400948669322584e-06
RTP2,1.6396865703187755e-06
EBI3,1.6395149799997066e-06
CABP7,1.6389567534417345e-06
ZNF142,1.638859538321183e-06
SLC41A3,1.6388432069128244e-06
REXO5,1.6380226382092379e-06
TRIM35,1.6376559605992745e-06
CIBAR2,1.6370482994536454e-06
RBM24,1.6369338168136076e-06
SLC44A4,1.6366695273378436e-06
CFAP184,1.6359690759054764e-06
THEMIS,1.6354532244525432e-06
GRID1,1.6350214022724023e-06
FAM209A,1.634071006993854e-06
IQCE,1.6330113028854054e-06
TMEM171,1.6327754490914497e-06
CLDN8,1.6326594517083146e-06
KCNMB4,1.632361522046221e-06
PPIL6,1.6322097998224274e-06
OLFM2,1.6321514057749592e-06
CRYBA4,1.6319692501614882e-06
SLC16A12,1.6313662981106794e-06
KIAA1549L,1.6309740772477502e-06
RSBN1,1.6307059609676171e-06
STARD3NL,1.63065401217526e-06
CARD19,1.6296887320820475e-06
SMCP,1.629539943876153e-06
SPANXD,1.6294936194092637e-06
YIPF3,1.6291861413008153e-06
FAM107A,1.6286066748835473e-06
CCNY,1.6284574256820085e-06
SEMA6B,1.6277650446280145e-06
TMEM183A,1.6277138237254716e-06
CARD6,1.627512427625361e-06
TMEM120A,1.627190725614126e-06
RXFP3,1.6264062167596802e-06
FCRL4,1.6258120229543634e-06
PHETA1,1.6257909363542833e-06
ASB16,1.6255130080924188e-06
ZSCAN20,1.6252783389049652e-06
ASIC3,1.6252095115056984e-06
DOK5,1.6250837919847475e-06
ASB14,1.6248405467066453e-06
UNC80,1.6242821228450816e-06
GRIFIN,1.6231864705414739e-06
PPP1R21,1.6231482349896496e-06
KIRREL2,1.6225903081676172e-06
LCE1E,1.6220210631199957e-06
LINS1,1.6196488465700666e-06
PRM3,1.6195693931867055e-06
SYTL5,1.619418039639957e-06
AP1AR,1.6193785080407036e-06
UBAP1L,1.6192248451901954e-06
PDZD7,1.6189552678770979e-06
KLRC3,1.6187564438166509e-06
ALKBH4,1.6170183784449374e-06
CDHR5,1.616828931502831e-06
MORN5,1.6165135074082606e-06
EXTL2,1.6164296349490771e-06
KRT71,1.6161730605703469e-06
LRRC42,1.6160893923897818e-06
TM4SF1,1.6154944258352402e-06
SBNO1,1.6147536724682782e-06
CHRNA6,1.6142285596189861e-06
IFT22,1.6139763201993304e-06
EXD1,1.6120233964519735e-06
FSD1,1.6118816963632321e-06
GPR4,1.6105839990298922e-06
C9orf85,1.6104884300952847e-06
HCAR3,1.6101867420048211e-06
POF1B,1.610094392274158e-06
MAS1,1.6087284621203664e-06
EMP3,1.6080534862959715e-06
SLC35A5,1.606955316155833e-06
OARD1,1.6068812475299742e-06
ABCA3,1.6067572455929474e-06
RSRC2,1.6066297636381179e-06
USB1,1.6062446377924946e-06
PRPF38B,1.6058879226484397e-06
TMC2,1.6056930540636706e-06
SIRPB1,1.6049923308608047e-06
TMEM14A,1.6045943643341227e-06
PPP1R18,1.604075064185821e-06
HPS5,1.6029282222711935e-06
TEX13B,1.602012171730944e-06
PGS1,1.6019611512883572e-06
RASSF7,1.6019159000252131e-06
CAPN5,1.5999947268100033e-06
CAMTA1,1.5991546043612457e-06
RNF128,1.5991376535709425e-06
NAP1L3,1.5988343144543394e-06
SLC35D3,1.5987972019503519e-06
CCDC137,1.5984038195295485e-06
RIPOR1,1.5974867831259133e-06
C6orf62,1.5970920399154213e-06
SMIM3,1.596955827193029e-06
NXPH1,1.5964563754049983e-06
RTP1,1.5964504427735006e-06
ARK2C,1.5963520699431815e-06
ZNF282,1.595868717223114e-06
LPGAT1,1.5954291780940196e-06
CCDC122,1.594854410436259e-06
TAS2R39,1.5940806913263852e-06
TAAR6,1.5935446772323793e-06
CRYBA2,1.5930486748967085e-06
CCDC154,1.5916193173743598e-06
HYCC1,1.5913201878755502e-06
TAS2R46,1.5911613925756686e-06
VCPKMT,1.5910332421817154e-06
SLC38A6,1.5909073510777597e-06
TTLL9,1.5907513569800478e-06
EML3,1.5891904011928721e-06
ZNF703,1.5870216306834951e-06
ELF2,1.5868945354605142e-06
ADAM20,1.5865896372446275e-06
LRRIQ3,1.5856694645149305e-06
NRARP,1.5852955433028923e-06
MZT2B,1.5851571563573927e-06
FBXW12,1.5850003938191913e-06
MAP6D1,1.5848292900850533e-06
NUDT4,1.5831506897164976e-06
FBXO17,1.5824947478672713e-06
TAS2R5,1.5824203295078132e-06
RSPO4,1.5811081956599837e-06
MID1IP1,1.5798210291116945e-06
SPEG,1.5795160156533386e-06
FAM98B,1.5793137368219607e-06
EPDR1,1.5788178213081097e-06
CCDC9,1.578552484699018e-06
ZNF276,1.5784714464771629e-06
TOPAZ1,1.5778313711067977e-06
MIGA2,1.5774823315413857e-06
CDK5RAP3,1.5773860650175807e-06
CXCL17,1.5769034960877362e-06
TAS2R60,1.5759933548083378e-06
PNPLA1,1.5750661100869698e-06
CSNK1G3,1.574979220220911e-06
C1orf174,1.5745840767231092e-06
EMC8,1.5741749424843828e-06
CST5,1.5736436735498599e-06
MKX,1.5726737573523286e-06
CALHM1,1.5724401167834902e-06
SNX10,1.571988761973157e-06
CHST7,1.571635300460452e-06
KRTCAP3,1.5714844682589281e-06
DEUP1,1.5712627156430355e-06
LCA5L,1.5691275532735273e-06
UPK2,1.568647200369902e-06
C5orf24,1.5681980884826924e-06
CCNL1,1.5678302799367254e-06
PSG9,1.5676700933921857e-06
MICA,1.5675848178496629e-06
DCAF12L2,1.5672566187750915e-06
MIIP,1.5671191510665356e-06
KRTAP19-5,1.5666812496907162e-06
CZIB,1.5665127900086617e-06
CSNK1G1,1.565558708278872e-06
TBC1D9B,1.5654656864007477e-06
HEATR4,1.5649758051750943e-06
DRC3,1.5649400235610984e-06
PSG3,1.5649393081872668e-06
TM2D2,1.5639113407929141e-06
HPS1,1.5637628730326055e-06
LRFN1,1.5637146203958787e-06
NEURL1B,1.5633111378550253e-06
IQCK,1.563226437218748e-06
CFAP57,1.5631653209276928e-06
MCOLN2,1.5625950910216884e-06
CCDC13,1.5625108930649982e-06
ELSPBP1,1.562123027866484e-06
PANK1,1.5612191475228163e-06
TPD52L2,1.5606120599689663e-06
CSNK1A1L,1.56041897351338e-06
MARVELD3,1.5599946776265729e-06
LRFN3,1.559433958092704e-06
GPR89A,1.5582407702998213e-06
SORCS3,1.55766559682861e-06
LRRC8E,1.557408132757806e-06
RNF32,1.557270914499763e-06
ACP7,1.5570055820652798e-06
ZFAND5,1.554724695945951e-06
NHLH1,1.5538193630103337e-06
BRINP1,1.553144452982658e-06
WDR91,1.552922739069915e-06
BTBD2,1.5512069310900764e-06
TAS2R43,1.5509855539203623e-06
TATDN3,1.5507106727762701e-06
SLC16A5,1.5502660787848796e-06
RFX3,1.5502279482585159e-06
TBC1D9,1.549650751521636e-06
C1orf146,1.5494528363845724e-06
ACAP2,1.5486969963865e-06
ZFHX4,1.548332017182653e-06
OSGIN2,1.5478710187573327e-06
GPR26,1.5476049289448914e-06
CORIN,1.5475355704512497e-06
ITPRID2,1.5463934461900817e-06
TOM1L2,1.5450224682033409e-06
NANOS1,1.5448057727300376e-06
PAQR8,1.5438296470134795e-06
ELK1,1.5433670560224612e-06
AMIGO3,1.542893375048079e-06
YIPF2,1.5425148450895676e-06
BEX2,1.5416274294557142e-06
CIART,1.5414008238239323e-06
TAS2R13,1.5407970840612324e-06
PLPPR3,1.5402067065740682e-06
RBMS2,1.5400429678509786e-06
HOXC11,1.5398349145371412e-06
SEPTIN1,1.5392765920813385e-06
INSL4,1.5387230704239174e-06
APCDD1,1.5385037758801424e-06
FBXO44,1.5384356879292298e-06
GON4L,1.5383415410544983e-06
NRSN2,1.5378193399022316e-06
MPEG1,1.5377439327427679e-06
FRMD8,1.53712900299015e-06
ODR4,1.5369253218673153e-06
HOXA6,1.5366255331111536e-06
TTLL4,1.5363613265745519e-06
SLC25A45,1.5362697209305217e-06
RHPN2,1.5357883985753279e-06
GPR179,1.5353965442142776e-06
UBXN10,1.5353198930779486e-06
CT55,1.534800015526302e-06
GATAD1,1.5343651362935967e-06
PSORS1C2,1.534308360512731e-06
PRMT9,1.532392630190848e-06
MAGEB2,1.5323156371806747e-06
HEYL,1.5319673057064799e-06
CCDC60,1.5311365864474517e-06
ST6GAL2,1.53053912769739e-06
PRRX2,1.530361664411481e-06
CLEC2B,1.5297868392980213e-06
PUS10,1.528417813872477e-06
C14orf119,1.527918849184577e-06
ZNF24,1.5277500906075888e-06
RLN1,1.527038928186571e-06
ANKRD13A,1.5230862249149987e-06
POGLUT1,1.52294433745449e-06
DNAH14,1.522733630072714e-06
OSBPL2,1.5220922546054804e-06
MRAP2,1.5218604224948208e-06
SLC10A7,1.5217417724711986e-06
CHRNA9,1.5205822681637428e-06
SLITRK2,1.5202057103156858e-06
LRFN2,1.5200757142590496e-06
TAS2R9,1.5195317847033532e-06
TESC,1.5195174943358333e-06
VWA1,1.5191791382380856e-06
OXGR1,1.5188441961382502e-06
TMEM156,1.518366542627569e-06
ARL14,1.5182257570825885e-06
C22orf39,1.5175027940349196e-06
KLHL28,1.517260081841803e-06
PLAGL2,1.5168783405707692e-06
SSMEM1,1.5157979880562145e-06
FAM78A,1.5155401492262251e-06
LGI3,1.5152699190264539e-06
APOBEC4,1.5148986106063542e-06
CMTM3,1.514250638641655e-06
VGLL2,1.5141412259673504e-06
RNF24,1.5139563706829416e-06
ZFPL1,1.5136708053581773e-06
ARHGEF16,1.512571523792062e-06
LRRC4B,1.5121054660558934e-06
PLEKHA2,1.5120950344177438e-06
CREBZF,1.5115753615080607e-06
FAM50A,1.5102020062146354e-06
AQP11,1.5100998658821594e-06
SLC17A4,1.5094317574105442e-06
SLC17A2,1.5093684400275936e-06
LINGO3,1.509087106629715e-06
LRIT3,1.5089320793687097e-06
MORN3,1.5088836218422765e-06
TMTC2,1.5088722590804947e-06
PANK3,1.508749540658493e-06
SPMIP2,1.5081241863502668e-06
PLXNC1,1.5079946447617018e-06
ASB18,1.5076939790844594e-06
STARD9,1.5073313343318253e-06
C2orf81,1.5067591607402113e-06
RNF10,1.5065903263400473e-06
ARHGAP4,1.5058245044577764e-06
SLC4A10,1.5054985983136932e-06
TPPP3,1.5044042776479397e-06
CCDC43,1.5040826014606265e-06
RBM18,1.5038517958530175e-06
KRT74,1.503777222492099e-06
TYW5,1.5036071046264942e-06
HTR3E,1.5031250165120282e-06
ZCCHC9,1.5028476740752887e-06
KCNMB3,1.5026109331554902e-06
SNX31,1.5020108207156247e-06
ARHGAP45,1.5011974355303746e-06
ZDHHC7,1.5011245053051626e-06
PPM1M,1.5010236356425289e-06
PGBD4,1.4996670422180575e-06
WFIKKN1,1.4994249315062908e-06
SHROOM4,1.4993297864621122e-06
SMAP1,1.4992465080276998e-06
CHD2,1.4983685150200357e-06
HBP1,1.4975862851734285e-06
SSX4,1.4972969663280561e-06
MORC1,1.4962422042140579e-06
TMEM236,1.49622016479561e-06
TRIM7,1.4950656981523335e-06
RAB40A,1.494807757106823e-06
ZFAND3,1.494629666323024e-06
TLL2,1.494462863683192e-06
IL1F10,1.4938812135141752e-06
APOL2,1.4934169156621145e-06
CARMIL2,1.4924950962626782e-06
TAS2R42,1.4916740063366437e-06
TMEM9B,1.4902391394110402e-06
HRH4,1.489837989194724e-06
RAB6C,1.489540460181696e-06
GPR87,1.489043436328662e-06
OTOP1,1.4889115572522692e-06
ZFYVE21,1.4885925871112295e-06
SVIP,1.4877085115472642e-06
DUSP14,1.487306056096438e-06
SESTD1,1.4869531796751452e-06
TAFA3,1.4858503681717105e-06
ANO8,1.4857132438505129e-06
MRGPRX2,1.4855051349875707e-06
IL36B,1.4854750443072403e-06
ZNF789,1.4848253624812962e-06
DOCK9,1.4846977357748923e-06
HEXIM2,1.4841754464095931e-06
TMEM128,1.4839792677024253e-06
TRIM42,1.4833076021390266e-06
EGR4,1.481772734185246e-06
TGIF2LY,1.481595512655351e-06
NINJ2,1.4815694758966016e-06
STOX1,1.4806062662457259e-06
TAS2R31,1.479074292622408e-06
DISP1,1.4788871589734163e-06
CIMAP3,1.478251808098263e-06
SSBP2,1.4777913777889693e-06
IQCA1,1.4774599249706673e-06
NLRP11,1.4774405827816006e-06
ARMCX2,1.4766171661289292e-06
LYSMD3,1.4765346757831799e-06
TSPAN2,1.476036891901359e-06
JTB,1.4760268276095788e-06
NOTO,1.475982934595026e-06
GLIPR2,1.475278169634679e-06
LAPTM4A,1.4750140191995089e-06
MFSD6,1.4743530336407072e-06
HTR3C,1.4742920079215406e-06
BEST4,1.4741664668638842e-06
KLF3,1.474134288116339e-06
TMCO3,1.4738213405287073e-06
TMEM174,1.4735050046536118e-06
TRIM67,1.4729729327555133e-06
HOXD9,1.4727125572041292e-06
NOPCHAP1,1.4722277910572818e-06
TMEM249,1.4703331816075737e-06
ABCA8,1.469811710307613e-06
USP53,1.4694109969558582e-06
TMEM51,1.469303662060144e-06
VWA2,1.4684168597483454e-06
TRIML2,1.4683205174368676e-06
FAM110B,1.4678113588216358e-06
LZTS1,1.4678004348227924e-06
LSAMP,1.4677642228604084e-06
TRPM2,1.4676982570658459e-06
RBM46,1.4676075947075471e-06
CIMIP6,1.4673640835434284e-06
KBTBD12,1.4670325710048793e-06
DAGLA,1.4663731497029846e-06
ZNF74,1.4660208969536225e-06
KIAA1191,1.4645010527913496e-06
KLHL17,1.4644028351092367e-06
FERRY3,1.463942253468849e-06
MSGN1,1.4631379056303456e-06
CFAP92,1.4628984952163508e-06
RCAN3,1.4623081146479016e-06
IL17B,1.461244877706279e-06
VWC2L,1.4604971274559099e-06
LRRTM3,1.4602082590244877e-06
CFAP263,1.4594339154154248e-06
ZNF212,1.4593636138769031e-06
TRIM45,1.4580397877512942e-06
ZPLD1,1.4575273968374885e-06
TMEM87A,1.4571180286020055e-06
ZNF584,1.4564372055926326e-06
TAS2R3,1.455475994042055e-06
FOXN3,1.45546561534285e-06
ABCA10,1.4550553042307596e-06
GALNT11,1.4546761289009708e-06
TMEM201,1.4542930620737448e-06
SPATS2L,1.4536226793536497e-06
ALOXE3,1.4535089153372548e-06
TAS2R20,1.4532432739776601e-06
DTX4,1.4531226229436078e-06
LYRM9,1.4528057569809647e-06
FASTKD5,1.4523983682352906e-06
GPR142,1.4521932460692442e-06
TAS2R30,1.4515832437738132e-06
IFT70A,1.4514289583090527e-06
FAM72B,1.4496094578643852e-06
FGFRL1,1.4493835428110555e-06
ERI3,1.4493756378440212e-06
ANTKMT,1.4486654874308834e-06
CWF19L1,1.4481784809275716e-06
TECRL,1.4478765330901163e-06
MCRIP1,1.4472434348034524e-06
SEZ6L,1.4460846810830832e-06
MAP7D2,1.4455320220245316e-06
TANC2,1.4445854193929435e-06
PLEKHA8,1.4441877763604896e-06
AMZ1,1.4440096902745605e-06
DPEP2,1.4438689405957151e-06
TMEM259,1.4430572199841654e-06
ADISSP,1.4429252057040672e-06
LILRA5,1.4427994620476663e-06
KRT75,1.4427588758599087e-06
PRDM5,1.4421703148791855e-06
R3HDML,1.4415615273153349e-06
ZNF827,1.4392637713770011e-06
PRR5L,1.4392355994534053e-06
CNPY4,1.4389966609879147e-06
SZRD1,1.4373330209600722e-06
ZFAND1,1.4357439102897932e-06
OSBPL9,1.4343081492604169e-06
P2RX6,1.4338321738331326e-06
XKR6,1.4334204085761256e-06
DYNLT5,1.432581901135628e-06
TACR2,1.430166803937041e-06
ZYG11B,1.4296695648211372e-06
SHLD1,1.429005793366247e-06
KLHL32,1.4282994451494958e-06
TMEM176B,1.428004609173179e-06
PPFIBP2,1.4267071961688955e-06
TDRKH,1.4264913780482744e-06
VWCE,1.4263022251139915e-06
KCNK5,1.4262408061874787e-06
CCDC33,1.4252076498449836e-06
FATE1,1.4251414148464366e-06
DEFA6,1.4249897628394616e-06
LNPK,1.4248960168483944e-06
B4GALNT4,1.423965404995583e-06
LCE2D,1.4232791387382563e-06
DENND6B,1.4231368028733787e-06
AZI2,1.4229840542253022e-06
CACUL1,1.4220295766375564e-06
TATDN2,1.421688416784178e-06
PLPPR2,1.4212116021977079e-06
TMEM187,1.4211559781752526e-06
KRT36,1.4205791516528319e-06
FOXJ3,1.4205071128551354e-06
KRT80,1.4190967179238264e-06
IFT70B,1.4188952940856246e-06
GPR182,1.418663858450931e-06
RINL,1.4178241817742255e-06
PCDH17,1.417104570230868e-06
SYT16,1.416192123399693e-06
TAS2R40,1.4154647351073366e-06
ZBTB8OS,1.4151738320488225e-06
IQCF1,1.41480661992291e-06
ZNF524,1.4147428749849935e-06
LY6G6C,1.4147244158393878e-06
MITD1,1.4142336393916474e-06
NWD1,1.4140124538880671e-06
ARHGAP36,1.413493943544498e-06
TMEM86B,1.4132452233695367e-06
GCNA,1.4130713645732176e-06
TAPT1,1.41167023213672e-06
KLHL10,1.4114416673290249e-06
SLC48A1,1.4110621105785414e-06
ZFP91,1.4105083632563901e-06
STRIP2,1.4101762692520654e-06
TAAR5,1.410108381873967e-06
LCE5A,1.4100650813552123e-06
ANO2,1.410054664995211e-06
ZNF841,1.4095887429724341e-06
CHST13,1.4083631153098348e-06
SCAMP2,1.4082439091542579e-06
RFPL3,1.4070688188283597e-06
SCG5,1.4059693097618535e-06
HOXD10,1.405910784633324e-06
AQP12B,1.405500053776048e-06
RHBDD2,1.4053393794408897e-06
PKNOX2,1.4050615241249732e-06
FNDC3B,1.4046473189892953e-06
OBI1,1.4041830820784874e-06
GLRA1,1.4038283076685588e-06
ARHGEF19,1.4028560740405469e-06
TMEM37,1.4027167336006393e-06
C1QTNF3,1.4023295749010002e-06
BIN3,1.401859445832064e-06
KIAA1328,1.4014233234201525e-06
CCDC91,1.4013206040912073e-06
PCDHA4,1.3996743212254832e-06
BBX,1.3995726278787162e-06
TAS2R8,1.3994220464210626e-06
SCOC,1.3990823130941892e-06
LCN9,1.398329943963063e-06
NYNRIN,1.3982942195609555e-06
UROC1,1.3982767064922198e-06
CFAP61,1.3978777056039458e-06
LCE1A,1.397283199298459e-06
PRR7,1.3968692584520907e-06
WDR38,1.3963703491843997e-06
TMEM45A,1.3963400562102674e-06
MCIDAS,1.3950981591964968e-06
ZNF76,1.3949313232995286e-06
NDRG2,1.3949162322416786e-06
P2RX5,1.3946285352563166e-06
KIRREL3,1.3945029579447257e-06
FAM174C,1.3942444761549112e-06
PODXL2,1.393904785097435e-06
TAL2,1.3932391000180621e-06
CHURC1,1.3917927342816415e-06
PCDH8,1.3915733602337498e-06
EXTL1,1.3913999826254378e-06
FMO2,1.3906863120644638e-06
BHLHA9,1.3905431481067843e-06
MAGEA12,1.3902689416824173e-06
SRPK3,1.3890357054114835e-06
JADE3,1.3890006101660155e-06
RAET1L,1.388425811276228e-06
GRID2IP,1.3877103683240106e-06
CRACD,1.3873667108212493e-06
DCAF12L1,1.3868396943748601e-06
SULT1C2,1.3861691599502492e-06
CEP85,1.3855858342487994e-06
TMED8,1.3851428007144845e-06
C16orf96,1.3848879367300466e-06
NBDY,1.3847788183761937e-06
ZNF782,1.3846347029473533e-06
ANGEL2,1.384273101631884e-06
PLEKHH1,1.3835972173480098e-06
ATP11C,1.3834714753843153e-06
KCTD1,1.3833516639038615e-06
IRAG2,1.3814229451268001e-06
SCGB1D1,1.3812064826596246e-06
SLC35D2,1.3797421207860993e-06
CGB5,1.3795438004144263e-06
BEND7,1.3774725211117593e-06
THSD1,1.377461533538334e-06
JADE2,1.3760396513881852e-06
GARIN5B,1.3758358497679247e-06
BMERB1,1.375240285655072e-06
TRERF1,1.3751064303212241e-06
SLC39A12,1.3750475994560088e-06
TMEM139,1.374035981104258e-06
GPR52,1.3735529340194938e-06
FGFBP2,1.373015342926899e-06
WASHC4,1.3728629466605193e-06
B3GNT7,1.3722864263885396e-06
RAD54L2,1.3721117931397618e-06
ZNF22,1.3706371093442042e-06
SLC10A6,1.369924450052195e-06
DMRTB1,1.3696416720254806e-06
SPINK9,1.3692923389062796e-06
LY6H,1.3685215826313695e-06
PLXDC2,1.3678668788971216e-06
ZNF574,1.367739774178674e-06
SYNGR2,1.3676823969361435e-06
RSPH10B,1.3675569022685935e-06
CTDSPL,1.367326752464981e-06
OR5J2,1.3668258721978722e-06
OTOL1,1.3660158516831422e-06
PROSER2,1.3656418331257396e-06
OR13G1,1.365342108282455e-06
CCNI2,1.3650654262062953e-06
C18orf32,1.3646873623155839e-06
C5orf22,1.3642194567437418e-06
TSC22D1,1.3640592173473758e-06
RGSL1,1.36383461245836e-06
RELCH,1.36284814217162e-06
KCNK10,1.362782984931337e-06
CNRIP1,1.3607510898596966e-06
FAM185A,1.3604781309089322e-06
QRICH2,1.3602967293777994e-06
LYPD4,1.3590845766303928e-06
CCDC25,1.3588315472234231e-06
ZNF710,1.3586534163424527e-06
KNDC1,1.3584496194123313e-06
SYT5,1.358339320818758e-06
GLDN,1.358277057598772e-06
CAMTA2,1.3580915633089544e-06
ARL6IP6,1.3580395086986837e-06
ULK4,1.358014407967082e-06
RAB40C,1.3579525964613663e-06
CLSTN2,1.3576538894713138e-06
ZNF692,1.3568206688825335e-06
ASB8,1.3567469754568586e-06
FABP12,1.3560540970902942e-06
GPR139,1.3558816311050786e-06
ZNF367,1.3555828865182492e-06
LRIT1,1.3548714259465254e-06
HES6,1.3543481854005046e-06
MTFR1L,1.3540922685169266e-06
WDR27,1.3539788591264694e-06
SLC35B3,1.3537834230018552e-06
LHFPL2,1.3533660096148499e-06
KCNH6,1.3529546341314665e-06
TMED5,1.3521780571793595e-06
NANOGP8,1.3517404323188e-06
KCNMB2,1.350740728409713e-06
RHBDL3,1.3504570239730438e-06
ABHD13,1.3494314543873375e-06
LRCH3,1.3488231709435726e-06
MTMR10,1.3487470106731317e-06
ABCC10,1.348744933882439e-06
ABHD15,1.3485481053963987e-06
ZBTB21,1.3484647214392852e-06
HUNK,1.3478264615015496e-06
ST6GALNAC3,1.347743564389938e-06
KNOP1,1.3476841258243023e-06
MAL,1.3476234473420193e-06
SLC35F5,1.3469362790443362e-06
MESD,1.3463601001633798e-06
MROH2B,1.3455812752572672e-06
TEN1,1.344895118809701e-06
CBLN2,1.3447422155696031e-06
NAB1,1.3443800832128438e-06
MCTP2,1.3435569733324304e-06
MZT2A,1.3435326867392894e-06
CLNK,1.3434200095654027e-06
COQ10A,1.342892291778883e-06
